name,iter_num,0.001,0.005,0.01,0.05
z-test,742,0,0,0,0
"t-test, equal var = true",742,0,0,0,0
"t-test, equal var = false",742,0,0,0,0
"permutation test, mean stat",742,0,0,0,0
"bootstrap, percentile method",742,0,0,0,0
"bootstrap, basic method",742,0,0,0,0
"bootstrap, bca method",742,0,0,0,0
z-test,743,0,0,0,0
"t-test, equal var = true",743,0,0,0,0
"t-test, equal var = false",743,0,0,0,0
"permutation test, mean stat",743,0,0,0,0
"bootstrap, percentile method",743,0,0,0,0
"bootstrap, basic method",743,0,0,0,0
"bootstrap, bca method",743,0,0,0,0
z-test,744,0,0,0,0
"t-test, equal var = true",744,0,0,0,0
"t-test, equal var = false",744,0,0,0,0
"permutation test, mean stat",744,0,0,0,0
"bootstrap, percentile method",744,0,0,0,0
"bootstrap, basic method",744,0,0,0,0
"bootstrap, bca method",744,0,0,0,0
z-test,745,0,0,0,0
"t-test, equal var = true",745,0,0,0,0
"t-test, equal var = false",745,0,0,0,0
"permutation test, mean stat",745,0,0,0,0
"bootstrap, percentile method",745,0,0,0,0
"bootstrap, basic method",745,0,0,0,0
"bootstrap, bca method",745,0,0,0,0
z-test,746,0,0,0,0
"t-test, equal var = true",746,0,0,0,0
"t-test, equal var = false",746,0,0,0,0
"permutation test, mean stat",746,0,0,0,0
"bootstrap, percentile method",746,0,0,0,0
"bootstrap, basic method",746,0,0,0,0
"bootstrap, bca method",746,0,0,0,0
z-test,747,0,0,0,0
"t-test, equal var = true",747,0,0,0,0
"t-test, equal var = false",747,0,0,0,0
"permutation test, mean stat",747,0,0,0,0
"bootstrap, percentile method",747,0,0,0,0
"bootstrap, basic method",747,0,0,0,0
"bootstrap, bca method",747,0,0,0,0
z-test,748,0,0,0,0
"t-test, equal var = true",748,0,0,0,0
"t-test, equal var = false",748,0,0,0,0
"permutation test, mean stat",748,0,0,0,0
"bootstrap, percentile method",748,0,0,0,0
"bootstrap, basic method",748,0,0,0,0
"bootstrap, bca method",748,0,0,0,0
z-test,749,0,0,0,0
"t-test, equal var = true",749,0,0,0,0
"t-test, equal var = false",749,0,0,0,0
"permutation test, mean stat",749,0,0,0,0
"bootstrap, percentile method",749,0,0,0,0
"bootstrap, basic method",749,0,0,0,0
"bootstrap, bca method",749,0,0,0,0
z-test,750,0,0,0,0
"t-test, equal var = true",750,0,0,0,0
"t-test, equal var = false",750,0,0,0,0
"permutation test, mean stat",750,0,0,0,0
"bootstrap, percentile method",750,0,0,0,0
"bootstrap, basic method",750,0,0,0,0
"bootstrap, bca method",750,0,0,0,0
z-test,751,0,0,0,1
"t-test, equal var = true",751,0,0,0,1
"t-test, equal var = false",751,0,0,0,1
"permutation test, mean stat",751,0,0,0,1
"bootstrap, percentile method",751,0,0,0,1
"bootstrap, basic method",751,0,0,0,1
"bootstrap, bca method",751,0,0,0,1
z-test,752,0,0,0,0
"t-test, equal var = true",752,0,0,0,0
"t-test, equal var = false",752,0,0,0,0
"permutation test, mean stat",752,0,0,0,0
"bootstrap, percentile method",752,0,0,0,0
"bootstrap, basic method",752,0,0,0,0
"bootstrap, bca method",752,0,0,0,0
z-test,753,0,0,0,0
"t-test, equal var = true",753,0,0,0,0
"t-test, equal var = false",753,0,0,0,0
"permutation test, mean stat",753,0,0,0,0
"bootstrap, percentile method",753,0,0,0,0
"bootstrap, basic method",753,0,0,0,0
"bootstrap, bca method",753,0,0,0,0
z-test,754,0,0,0,0
"t-test, equal var = true",754,0,0,0,0
"t-test, equal var = false",754,0,0,0,0
"permutation test, mean stat",754,0,0,0,0
"bootstrap, percentile method",754,0,0,0,0
"bootstrap, basic method",754,0,0,0,0
"bootstrap, bca method",754,0,0,0,0
z-test,755,0,0,0,0
"t-test, equal var = true",755,0,0,0,0
"t-test, equal var = false",755,0,0,0,0
"permutation test, mean stat",755,0,0,0,0
"bootstrap, percentile method",755,0,0,0,0
"bootstrap, basic method",755,0,0,0,0
"bootstrap, bca method",755,0,0,0,0
z-test,756,0,0,0,0
"t-test, equal var = true",756,0,0,0,0
"t-test, equal var = false",756,0,0,0,0
"permutation test, mean stat",756,0,0,0,0
"bootstrap, percentile method",756,0,0,0,0
"bootstrap, basic method",756,0,0,0,0
"bootstrap, bca method",756,0,0,0,0
z-test,757,0,0,0,0
"t-test, equal var = true",757,0,0,0,0
"t-test, equal var = false",757,0,0,0,0
"permutation test, mean stat",757,0,0,0,0
"bootstrap, percentile method",757,0,0,0,0
"bootstrap, basic method",757,0,0,0,0
"bootstrap, bca method",757,0,0,0,0
z-test,758,0,0,0,0
"t-test, equal var = true",758,0,0,0,0
"t-test, equal var = false",758,0,0,0,0
"permutation test, mean stat",758,0,0,0,0
"bootstrap, percentile method",758,0,0,0,0
"bootstrap, basic method",758,0,0,0,0
"bootstrap, bca method",758,0,0,0,0
z-test,759,0,0,0,0
"t-test, equal var = true",759,0,0,0,0
"t-test, equal var = false",759,0,0,0,0
"permutation test, mean stat",759,0,0,0,0
"bootstrap, percentile method",759,0,0,0,0
"bootstrap, basic method",759,0,0,0,0
"bootstrap, bca method",759,0,0,0,0
z-test,760,0,0,0,0
"t-test, equal var = true",760,0,0,0,0
"t-test, equal var = false",760,0,0,0,0
"permutation test, mean stat",760,0,0,0,0
"bootstrap, percentile method",760,0,0,0,0
"bootstrap, basic method",760,0,0,0,0
"bootstrap, bca method",760,0,0,0,0
z-test,761,0,0,0,0
"t-test, equal var = true",761,0,0,0,0
"t-test, equal var = false",761,0,0,0,0
"permutation test, mean stat",761,0,0,0,0
"bootstrap, percentile method",761,0,0,0,0
"bootstrap, basic method",761,0,0,0,0
"bootstrap, bca method",761,0,0,0,0
z-test,762,0,0,0,0
"t-test, equal var = true",762,0,0,0,0
"t-test, equal var = false",762,0,0,0,0
"permutation test, mean stat",762,0,0,0,0
"bootstrap, percentile method",762,0,0,0,0
"bootstrap, basic method",762,0,0,0,0
"bootstrap, bca method",762,0,0,0,0
z-test,763,0,0,0,0
"t-test, equal var = true",763,0,0,0,0
"t-test, equal var = false",763,0,0,0,0
"permutation test, mean stat",763,0,0,0,0
"bootstrap, percentile method",763,0,0,0,0
"bootstrap, basic method",763,0,0,0,0
"bootstrap, bca method",763,0,0,0,0
z-test,764,0,0,0,0
"t-test, equal var = true",764,0,0,0,0
"t-test, equal var = false",764,0,0,0,0
"permutation test, mean stat",764,0,0,0,0
"bootstrap, percentile method",764,0,0,0,0
"bootstrap, basic method",764,0,0,0,0
"bootstrap, bca method",764,0,0,0,0
z-test,765,0,0,0,0
"t-test, equal var = true",765,0,0,0,0
"t-test, equal var = false",765,0,0,0,0
"permutation test, mean stat",765,0,0,0,0
"bootstrap, percentile method",765,0,0,0,0
"bootstrap, basic method",765,0,0,0,0
"bootstrap, bca method",765,0,0,0,0
z-test,766,0,0,0,0
"t-test, equal var = true",766,0,0,0,0
"t-test, equal var = false",766,0,0,0,0
"permutation test, mean stat",766,0,0,0,0
"bootstrap, percentile method",766,0,0,0,0
"bootstrap, basic method",766,0,0,0,0
"bootstrap, bca method",766,0,0,0,0
z-test,767,0,0,0,0
"t-test, equal var = true",767,0,0,0,0
"t-test, equal var = false",767,0,0,0,0
"permutation test, mean stat",767,0,0,0,0
"bootstrap, percentile method",767,0,0,0,0
"bootstrap, basic method",767,0,0,0,0
"bootstrap, bca method",767,0,0,0,0
z-test,768,0,0,0,0
"t-test, equal var = true",768,0,0,0,0
"t-test, equal var = false",768,0,0,0,0
"permutation test, mean stat",768,0,0,0,0
"bootstrap, percentile method",768,0,0,0,0
"bootstrap, basic method",768,0,0,0,0
"bootstrap, bca method",768,0,0,0,0
z-test,769,0,0,0,0
"t-test, equal var = true",769,0,0,0,0
"t-test, equal var = false",769,0,0,0,0
"permutation test, mean stat",769,0,0,0,0
"bootstrap, percentile method",769,0,0,0,0
"bootstrap, basic method",769,0,0,0,0
"bootstrap, bca method",769,0,0,0,0
z-test,770,0,0,0,0
"t-test, equal var = true",770,0,0,0,0
"t-test, equal var = false",770,0,0,0,0
"permutation test, mean stat",770,0,0,0,0
"bootstrap, percentile method",770,0,0,0,0
"bootstrap, basic method",770,0,0,0,0
"bootstrap, bca method",770,0,0,0,0
z-test,771,0,0,0,0
"t-test, equal var = true",771,0,0,0,0
"t-test, equal var = false",771,0,0,0,0
"permutation test, mean stat",771,0,0,0,0
"bootstrap, percentile method",771,0,0,0,0
"bootstrap, basic method",771,0,0,0,0
"bootstrap, bca method",771,0,0,0,0
z-test,772,0,0,0,0
"t-test, equal var = true",772,0,0,0,0
"t-test, equal var = false",772,0,0,0,0
"permutation test, mean stat",772,0,0,0,0
"bootstrap, percentile method",772,0,0,0,0
"bootstrap, basic method",772,0,0,0,0
"bootstrap, bca method",772,0,0,0,0
z-test,773,0,0,0,0
"t-test, equal var = true",773,0,0,0,0
"t-test, equal var = false",773,0,0,0,0
"permutation test, mean stat",773,0,0,0,0
"bootstrap, percentile method",773,0,0,0,0
"bootstrap, basic method",773,0,0,0,0
"bootstrap, bca method",773,0,0,0,0
z-test,774,0,0,0,0
"t-test, equal var = true",774,0,0,0,0
"t-test, equal var = false",774,0,0,0,0
"permutation test, mean stat",774,0,0,0,0
"bootstrap, percentile method",774,0,0,0,0
"bootstrap, basic method",774,0,0,0,0
"bootstrap, bca method",774,0,0,0,0
z-test,775,0,0,0,0
"t-test, equal var = true",775,0,0,0,0
"t-test, equal var = false",775,0,0,0,0
"permutation test, mean stat",775,0,0,0,0
"bootstrap, percentile method",775,0,0,0,0
"bootstrap, basic method",775,0,0,0,0
"bootstrap, bca method",775,0,0,0,0
z-test,776,0,0,0,0
"t-test, equal var = true",776,0,0,0,0
"t-test, equal var = false",776,0,0,0,0
"permutation test, mean stat",776,0,0,0,0
"bootstrap, percentile method",776,0,0,0,0
"bootstrap, basic method",776,0,0,0,0
"bootstrap, bca method",776,0,0,0,0
z-test,777,0,0,0,0
"t-test, equal var = true",777,0,0,0,0
"t-test, equal var = false",777,0,0,0,0
"permutation test, mean stat",777,0,0,0,0
"bootstrap, percentile method",777,0,0,0,0
"bootstrap, basic method",777,0,0,0,0
"bootstrap, bca method",777,0,0,0,0
z-test,778,0,0,0,1
"t-test, equal var = true",778,0,0,0,1
"t-test, equal var = false",778,0,0,0,1
"permutation test, mean stat",778,0,0,0,1
"bootstrap, percentile method",778,0,0,0,1
"bootstrap, basic method",778,0,0,0,1
"bootstrap, bca method",778,0,0,0,1
z-test,779,0,0,0,0
"t-test, equal var = true",779,0,0,0,0
"t-test, equal var = false",779,0,0,0,0
"permutation test, mean stat",779,0,0,0,0
"bootstrap, percentile method",779,0,0,0,0
"bootstrap, basic method",779,0,0,0,0
"bootstrap, bca method",779,0,0,0,0
z-test,780,0,0,0,0
"t-test, equal var = true",780,0,0,0,0
"t-test, equal var = false",780,0,0,0,0
"permutation test, mean stat",780,0,0,0,0
"bootstrap, percentile method",780,0,0,0,0
"bootstrap, basic method",780,0,0,0,0
"bootstrap, bca method",780,0,0,0,0
z-test,781,0,0,0,0
"t-test, equal var = true",781,0,0,0,0
"t-test, equal var = false",781,0,0,0,0
"permutation test, mean stat",781,0,0,0,0
"bootstrap, percentile method",781,0,0,0,0
"bootstrap, basic method",781,0,0,0,0
"bootstrap, bca method",781,0,0,0,0
z-test,782,0,0,0,0
"t-test, equal var = true",782,0,0,0,0
"t-test, equal var = false",782,0,0,0,0
"permutation test, mean stat",782,0,0,0,0
"bootstrap, percentile method",782,0,0,0,0
"bootstrap, basic method",782,0,0,0,0
"bootstrap, bca method",782,0,0,0,0
z-test,783,0,0,0,0
"t-test, equal var = true",783,0,0,0,0
"t-test, equal var = false",783,0,0,0,0
"permutation test, mean stat",783,0,0,0,0
"bootstrap, percentile method",783,0,0,0,0
"bootstrap, basic method",783,0,0,0,0
"bootstrap, bca method",783,0,0,0,0
z-test,784,0,0,0,0
"t-test, equal var = true",784,0,0,0,0
"t-test, equal var = false",784,0,0,0,0
"permutation test, mean stat",784,0,0,0,0
"bootstrap, percentile method",784,0,0,0,0
"bootstrap, basic method",784,0,0,0,0
"bootstrap, bca method",784,0,0,0,0
z-test,785,0,0,0,0
"t-test, equal var = true",785,0,0,0,0
"t-test, equal var = false",785,0,0,0,0
"permutation test, mean stat",785,0,0,0,0
"bootstrap, percentile method",785,0,0,0,0
"bootstrap, basic method",785,0,0,0,0
"bootstrap, bca method",785,0,0,0,0
z-test,786,0,0,0,0
"t-test, equal var = true",786,0,0,0,0
"t-test, equal var = false",786,0,0,0,0
"permutation test, mean stat",786,0,0,0,0
"bootstrap, percentile method",786,0,0,0,0
"bootstrap, basic method",786,0,0,0,0
"bootstrap, bca method",786,0,0,0,0
z-test,787,0,0,0,0
"t-test, equal var = true",787,0,0,0,0
"t-test, equal var = false",787,0,0,0,0
"permutation test, mean stat",787,0,0,0,0
"bootstrap, percentile method",787,0,0,0,0
"bootstrap, basic method",787,0,0,0,0
"bootstrap, bca method",787,0,0,0,0
z-test,788,0,0,0,0
"t-test, equal var = true",788,0,0,0,0
"t-test, equal var = false",788,0,0,0,0
"permutation test, mean stat",788,0,0,0,0
"bootstrap, percentile method",788,0,0,0,0
"bootstrap, basic method",788,0,0,0,0
"bootstrap, bca method",788,0,0,0,0
z-test,789,0,0,0,0
"t-test, equal var = true",789,0,0,0,0
"t-test, equal var = false",789,0,0,0,0
"permutation test, mean stat",789,0,0,0,0
"bootstrap, percentile method",789,0,0,0,0
"bootstrap, basic method",789,0,0,0,0
"bootstrap, bca method",789,0,0,0,0
z-test,790,0,0,0,0
"t-test, equal var = true",790,0,0,0,0
"t-test, equal var = false",790,0,0,0,0
"permutation test, mean stat",790,0,0,0,0
"bootstrap, percentile method",790,0,0,0,0
"bootstrap, basic method",790,0,0,0,0
"bootstrap, bca method",790,0,0,0,0
z-test,791,0,0,1,1
"t-test, equal var = true",791,0,0,1,1
"t-test, equal var = false",791,0,0,1,1
"permutation test, mean stat",791,0,0,1,1
"bootstrap, percentile method",791,0,1,1,1
"bootstrap, basic method",791,0,0,1,1
"bootstrap, bca method",791,0,0,1,1
z-test,792,0,0,0,0
"t-test, equal var = true",792,0,0,0,0
"t-test, equal var = false",792,0,0,0,0
"permutation test, mean stat",792,0,0,0,0
"bootstrap, percentile method",792,0,0,0,0
"bootstrap, basic method",792,0,0,0,0
"bootstrap, bca method",792,0,0,0,0
z-test,793,0,0,0,0
"t-test, equal var = true",793,0,0,0,0
"t-test, equal var = false",793,0,0,0,0
"permutation test, mean stat",793,0,0,0,0
"bootstrap, percentile method",793,0,0,0,0
"bootstrap, basic method",793,0,0,0,0
"bootstrap, bca method",793,0,0,0,0
z-test,794,0,0,0,0
"t-test, equal var = true",794,0,0,0,0
"t-test, equal var = false",794,0,0,0,0
"permutation test, mean stat",794,0,0,0,0
"bootstrap, percentile method",794,0,0,0,0
"bootstrap, basic method",794,0,0,0,0
"bootstrap, bca method",794,0,0,0,0
z-test,795,0,0,0,0
"t-test, equal var = true",795,0,0,0,0
"t-test, equal var = false",795,0,0,0,0
"permutation test, mean stat",795,0,0,0,0
"bootstrap, percentile method",795,0,0,0,0
"bootstrap, basic method",795,0,0,0,0
"bootstrap, bca method",795,0,0,0,0
z-test,796,0,0,0,0
"t-test, equal var = true",796,0,0,0,0
"t-test, equal var = false",796,0,0,0,0
"permutation test, mean stat",796,0,0,0,0
"bootstrap, percentile method",796,0,0,0,0
"bootstrap, basic method",796,0,0,0,0
"bootstrap, bca method",796,0,0,0,0
z-test,797,0,0,0,0
"t-test, equal var = true",797,0,0,0,0
"t-test, equal var = false",797,0,0,0,0
"permutation test, mean stat",797,0,0,0,0
"bootstrap, percentile method",797,0,0,0,0
"bootstrap, basic method",797,0,0,0,0
"bootstrap, bca method",797,0,0,0,0
z-test,798,0,0,0,0
"t-test, equal var = true",798,0,0,0,0
"t-test, equal var = false",798,0,0,0,0
"permutation test, mean stat",798,0,0,0,0
"bootstrap, percentile method",798,0,0,0,0
"bootstrap, basic method",798,0,0,0,0
"bootstrap, bca method",798,0,0,0,0
z-test,799,0,0,0,0
"t-test, equal var = true",799,0,0,0,0
"t-test, equal var = false",799,0,0,0,0
"permutation test, mean stat",799,0,0,0,0
"bootstrap, percentile method",799,0,0,0,0
"bootstrap, basic method",799,0,0,0,0
"bootstrap, bca method",799,0,0,0,0
z-test,800,0,0,0,0
"t-test, equal var = true",800,0,0,0,0
"t-test, equal var = false",800,0,0,0,0
"permutation test, mean stat",800,0,0,0,0
"bootstrap, percentile method",800,0,0,0,0
"bootstrap, basic method",800,0,0,0,0
"bootstrap, bca method",800,0,0,0,0
z-test,801,0,0,0,0
"t-test, equal var = true",801,0,0,0,0
"t-test, equal var = false",801,0,0,0,0
"permutation test, mean stat",801,0,0,0,0
"bootstrap, percentile method",801,0,0,0,0
"bootstrap, basic method",801,0,0,0,0
"bootstrap, bca method",801,0,0,0,0
z-test,802,0,0,0,0
"t-test, equal var = true",802,0,0,0,0
"t-test, equal var = false",802,0,0,0,0
"permutation test, mean stat",802,0,0,0,0
"bootstrap, percentile method",802,0,0,0,0
"bootstrap, basic method",802,0,0,0,0
"bootstrap, bca method",802,0,0,0,0
z-test,803,0,0,0,0
"t-test, equal var = true",803,0,0,0,0
"t-test, equal var = false",803,0,0,0,0
"permutation test, mean stat",803,0,0,0,0
"bootstrap, percentile method",803,0,0,0,0
"bootstrap, basic method",803,0,0,0,0
"bootstrap, bca method",803,0,0,0,0
z-test,804,0,0,0,0
"t-test, equal var = true",804,0,0,0,0
"t-test, equal var = false",804,0,0,0,0
"permutation test, mean stat",804,0,0,0,0
"bootstrap, percentile method",804,0,0,0,0
"bootstrap, basic method",804,0,0,0,0
"bootstrap, bca method",804,0,0,0,0
z-test,805,0,0,0,0
"t-test, equal var = true",805,0,0,0,0
"t-test, equal var = false",805,0,0,0,0
"permutation test, mean stat",805,0,0,0,0
"bootstrap, percentile method",805,0,0,0,0
"bootstrap, basic method",805,0,0,0,0
"bootstrap, bca method",805,0,0,0,0
z-test,806,0,0,0,0
"t-test, equal var = true",806,0,0,0,0
"t-test, equal var = false",806,0,0,0,0
"permutation test, mean stat",806,0,0,0,0
"bootstrap, percentile method",806,0,0,0,0
"bootstrap, basic method",806,0,0,0,0
"bootstrap, bca method",806,0,0,0,0
z-test,807,0,0,0,0
"t-test, equal var = true",807,0,0,0,0
"t-test, equal var = false",807,0,0,0,0
"permutation test, mean stat",807,0,0,0,0
"bootstrap, percentile method",807,0,0,0,0
"bootstrap, basic method",807,0,0,0,0
"bootstrap, bca method",807,0,0,0,0
z-test,808,0,0,0,0
"t-test, equal var = true",808,0,0,0,0
"t-test, equal var = false",808,0,0,0,0
"permutation test, mean stat",808,0,0,0,0
"bootstrap, percentile method",808,0,0,0,0
"bootstrap, basic method",808,0,0,0,0
"bootstrap, bca method",808,0,0,0,0
z-test,809,0,0,0,0
"t-test, equal var = true",809,0,0,0,0
"t-test, equal var = false",809,0,0,0,0
"permutation test, mean stat",809,0,0,0,0
"bootstrap, percentile method",809,0,0,0,0
"bootstrap, basic method",809,0,0,0,0
"bootstrap, bca method",809,0,0,0,0
z-test,810,0,0,0,0
"t-test, equal var = true",810,0,0,0,0
"t-test, equal var = false",810,0,0,0,0
"permutation test, mean stat",810,0,0,0,0
"bootstrap, percentile method",810,0,0,0,0
"bootstrap, basic method",810,0,0,0,0
"bootstrap, bca method",810,0,0,0,0
z-test,811,0,0,0,0
"t-test, equal var = true",811,0,0,0,0
"t-test, equal var = false",811,0,0,0,0
"permutation test, mean stat",811,0,0,0,0
"bootstrap, percentile method",811,0,0,0,0
"bootstrap, basic method",811,0,0,0,0
"bootstrap, bca method",811,0,0,0,0
z-test,812,0,0,0,0
"t-test, equal var = true",812,0,0,0,0
"t-test, equal var = false",812,0,0,0,0
"permutation test, mean stat",812,0,0,0,0
"bootstrap, percentile method",812,0,0,0,0
"bootstrap, basic method",812,0,0,0,0
"bootstrap, bca method",812,0,0,0,0
z-test,813,0,0,0,0
"t-test, equal var = true",813,0,0,0,0
"t-test, equal var = false",813,0,0,0,0
"permutation test, mean stat",813,0,0,0,0
"bootstrap, percentile method",813,0,0,0,0
"bootstrap, basic method",813,0,0,0,0
"bootstrap, bca method",813,0,0,0,0
z-test,814,0,0,0,0
"t-test, equal var = true",814,0,0,0,0
"t-test, equal var = false",814,0,0,0,0
"permutation test, mean stat",814,0,0,0,0
"bootstrap, percentile method",814,0,0,0,0
"bootstrap, basic method",814,0,0,0,0
"bootstrap, bca method",814,0,0,0,0
z-test,815,0,0,0,0
"t-test, equal var = true",815,0,0,0,0
"t-test, equal var = false",815,0,0,0,0
"permutation test, mean stat",815,0,0,0,0
"bootstrap, percentile method",815,0,0,0,0
"bootstrap, basic method",815,0,0,0,0
"bootstrap, bca method",815,0,0,0,0
z-test,816,0,0,0,0
"t-test, equal var = true",816,0,0,0,0
"t-test, equal var = false",816,0,0,0,0
"permutation test, mean stat",816,0,0,0,0
"bootstrap, percentile method",816,0,0,0,0
"bootstrap, basic method",816,0,0,0,0
"bootstrap, bca method",816,0,0,0,0
z-test,817,0,0,0,0
"t-test, equal var = true",817,0,0,0,0
"t-test, equal var = false",817,0,0,0,0
"permutation test, mean stat",817,0,0,0,0
"bootstrap, percentile method",817,0,0,0,0
"bootstrap, basic method",817,0,0,0,0
"bootstrap, bca method",817,0,0,0,0
z-test,818,0,0,0,0
"t-test, equal var = true",818,0,0,0,0
"t-test, equal var = false",818,0,0,0,0
"permutation test, mean stat",818,0,0,0,0
"bootstrap, percentile method",818,0,0,0,0
"bootstrap, basic method",818,0,0,0,0
"bootstrap, bca method",818,0,0,0,0
z-test,819,0,0,0,0
"t-test, equal var = true",819,0,0,0,0
"t-test, equal var = false",819,0,0,0,0
"permutation test, mean stat",819,0,0,0,0
"bootstrap, percentile method",819,0,0,0,0
"bootstrap, basic method",819,0,0,0,0
"bootstrap, bca method",819,0,0,0,0
z-test,820,0,0,0,0
"t-test, equal var = true",820,0,0,0,0
"t-test, equal var = false",820,0,0,0,0
"permutation test, mean stat",820,0,0,0,0
"bootstrap, percentile method",820,0,0,0,0
"bootstrap, basic method",820,0,0,0,0
"bootstrap, bca method",820,0,0,0,0
z-test,821,0,0,0,0
"t-test, equal var = true",821,0,0,0,0
"t-test, equal var = false",821,0,0,0,0
"permutation test, mean stat",821,0,0,0,0
"bootstrap, percentile method",821,0,0,0,0
"bootstrap, basic method",821,0,0,0,0
"bootstrap, bca method",821,0,0,0,0
z-test,822,0,0,0,1
"t-test, equal var = true",822,0,0,0,1
"t-test, equal var = false",822,0,0,0,1
"permutation test, mean stat",822,0,0,0,1
"bootstrap, percentile method",822,0,0,0,1
"bootstrap, basic method",822,0,0,0,1
"bootstrap, bca method",822,0,0,0,1
z-test,823,0,0,0,0
"t-test, equal var = true",823,0,0,0,0
"t-test, equal var = false",823,0,0,0,0
"permutation test, mean stat",823,0,0,0,0
"bootstrap, percentile method",823,0,0,0,0
"bootstrap, basic method",823,0,0,0,0
"bootstrap, bca method",823,0,0,0,0
z-test,824,0,0,0,0
"t-test, equal var = true",824,0,0,0,0
"t-test, equal var = false",824,0,0,0,0
"permutation test, mean stat",824,0,0,0,0
"bootstrap, percentile method",824,0,0,0,1
"bootstrap, basic method",824,0,0,0,0
"bootstrap, bca method",824,0,0,0,1
z-test,825,0,0,0,0
"t-test, equal var = true",825,0,0,0,0
"t-test, equal var = false",825,0,0,0,0
"permutation test, mean stat",825,0,0,0,0
"bootstrap, percentile method",825,0,0,0,0
"bootstrap, basic method",825,0,0,0,0
"bootstrap, bca method",825,0,0,0,0
z-test,826,0,0,0,0
"t-test, equal var = true",826,0,0,0,0
"t-test, equal var = false",826,0,0,0,0
"permutation test, mean stat",826,0,0,0,0
"bootstrap, percentile method",826,0,0,0,0
"bootstrap, basic method",826,0,0,0,0
"bootstrap, bca method",826,0,0,0,0
z-test,827,0,0,0,0
"t-test, equal var = true",827,0,0,0,0
"t-test, equal var = false",827,0,0,0,0
"permutation test, mean stat",827,0,0,0,0
"bootstrap, percentile method",827,0,0,0,0
"bootstrap, basic method",827,0,0,0,0
"bootstrap, bca method",827,0,0,0,0
z-test,828,0,0,0,0
"t-test, equal var = true",828,0,0,0,0
"t-test, equal var = false",828,0,0,0,0
"permutation test, mean stat",828,0,0,0,0
"bootstrap, percentile method",828,0,0,0,0
"bootstrap, basic method",828,0,0,0,0
"bootstrap, bca method",828,0,0,0,0
z-test,829,0,0,0,0
"t-test, equal var = true",829,0,0,0,0
"t-test, equal var = false",829,0,0,0,0
"permutation test, mean stat",829,0,0,0,0
"bootstrap, percentile method",829,0,0,0,0
"bootstrap, basic method",829,0,0,0,0
"bootstrap, bca method",829,0,0,0,0
z-test,830,0,0,0,0
"t-test, equal var = true",830,0,0,0,0
"t-test, equal var = false",830,0,0,0,0
"permutation test, mean stat",830,0,0,0,0
"bootstrap, percentile method",830,0,0,0,0
"bootstrap, basic method",830,0,0,0,0
"bootstrap, bca method",830,0,0,0,0
z-test,831,0,0,0,0
"t-test, equal var = true",831,0,0,0,0
"t-test, equal var = false",831,0,0,0,0
"permutation test, mean stat",831,0,0,0,0
"bootstrap, percentile method",831,0,0,0,0
"bootstrap, basic method",831,0,0,0,0
"bootstrap, bca method",831,0,0,0,0
z-test,832,0,0,0,0
"t-test, equal var = true",832,0,0,0,0
"t-test, equal var = false",832,0,0,0,0
"permutation test, mean stat",832,0,0,0,0
"bootstrap, percentile method",832,0,0,0,0
"bootstrap, basic method",832,0,0,0,0
"bootstrap, bca method",832,0,0,0,0
z-test,833,0,0,0,0
"t-test, equal var = true",833,0,0,0,0
"t-test, equal var = false",833,0,0,0,0
"permutation test, mean stat",833,0,0,0,0
"bootstrap, percentile method",833,0,0,0,0
"bootstrap, basic method",833,0,0,0,0
"bootstrap, bca method",833,0,0,0,0
z-test,834,0,0,0,0
"t-test, equal var = true",834,0,0,0,0
"t-test, equal var = false",834,0,0,0,0
"permutation test, mean stat",834,0,0,0,0
"bootstrap, percentile method",834,0,0,0,0
"bootstrap, basic method",834,0,0,0,0
"bootstrap, bca method",834,0,0,0,0
z-test,835,0,0,0,0
"t-test, equal var = true",835,0,0,0,0
"t-test, equal var = false",835,0,0,0,0
"permutation test, mean stat",835,0,0,0,0
"bootstrap, percentile method",835,0,0,0,0
"bootstrap, basic method",835,0,0,0,0
"bootstrap, bca method",835,0,0,0,0
z-test,836,0,0,0,0
"t-test, equal var = true",836,0,0,0,0
"t-test, equal var = false",836,0,0,0,0
"permutation test, mean stat",836,0,0,0,0
"bootstrap, percentile method",836,0,0,0,0
"bootstrap, basic method",836,0,0,0,0
"bootstrap, bca method",836,0,0,0,0
z-test,837,0,0,0,0
"t-test, equal var = true",837,0,0,0,0
"t-test, equal var = false",837,0,0,0,0
"permutation test, mean stat",837,0,0,0,0
"bootstrap, percentile method",837,0,0,0,0
"bootstrap, basic method",837,0,0,0,0
"bootstrap, bca method",837,0,0,0,0
z-test,838,0,0,0,0
"t-test, equal var = true",838,0,0,0,0
"t-test, equal var = false",838,0,0,0,0
"permutation test, mean stat",838,0,0,0,0
"bootstrap, percentile method",838,0,0,0,0
"bootstrap, basic method",838,0,0,0,0
"bootstrap, bca method",838,0,0,0,0
z-test,839,0,0,0,0
"t-test, equal var = true",839,0,0,0,0
"t-test, equal var = false",839,0,0,0,0
"permutation test, mean stat",839,0,0,0,0
"bootstrap, percentile method",839,0,0,0,0
"bootstrap, basic method",839,0,0,0,0
"bootstrap, bca method",839,0,0,0,0
z-test,840,0,0,0,0
"t-test, equal var = true",840,0,0,0,0
"t-test, equal var = false",840,0,0,0,0
"permutation test, mean stat",840,0,0,0,0
"bootstrap, percentile method",840,0,0,0,0
"bootstrap, basic method",840,0,0,0,0
"bootstrap, bca method",840,0,0,0,0
z-test,841,0,0,0,0
